"tweet_id";"content";"user_id";"isPositive"
"632";"@wartakotalive semenjak ahok di penjara. jd kacau kan jkt. apa lagi nanti yg mimpin. okt. kepala preman. yg inisial s.";"antonparkit";"0"
"633";"@mikanrew @e28_ID @Takviri @AgussBaskoro Ahok udah di penjara, gausah dibawa2 lah, lu susah move on dari ahok yah ðŸ˜‚ðŸ˜‚. Urusan politik i";"Kasoem Pribudi";"0"
"634";"@detikcom Kemarin jadi Wagub cuma krn jokowi jadi presiden trs ahok jadi gubenur, skrng jadi gubenur krn Ahok di penjara... Keenakan ya pak?";"Yudhi";"0"
"635";"https://t.co/sua0ION65l Kurang 11thn..bagusnya penjara seumur hidup";"Ryan Xie";"0.5"
"636";"https://t.co/sua0ION65l Kurang 11thn..bagusnya penjara seumur hidup";"Wedang Jahe ðŸ˜š";"0.5"
"637";"https://t.co/sua0ION65l Kurang 11thn..bagusnya penjara seumur hidup";"Orang #BEJO";"0.5"
"638";"@JIMsihombing @AbdulAb09993405 @Nr_shint @KorbanPKI Ternyata penjilat Ahok pembenci PKS. Masih gak bisa move on si penista agama di penjara.";"Eko Prasetyo";"1"
"639";"https://t.co/sua0ION65l Kurang 11thn..bagusnya penjara seumur hidup";"Togap Pasaribu";"0.5"
"640";"https://t.co/sua0ION65l Kurang 11thn..bagusnya penjara seumur hidup";"Amara Roset";"0.5"
"641";"https://t.co/sua0ION65l Kurang 11thn..bagusnya penjara seumur hidup";"#AhokDjarot";"0.5"
"642";"@MelaJulianita Terima Kasih Pak Jokowi. Bersihkan terus pejabat2 belagu macam Pak Ahok. Jebloskan ke penjara kalau perlu. Support Jokowi";"RX RUL";"1"
"643";"@Juindra @alfendisadjah @KakaSaraha @Fahrihamzah Iya deh, lu jd ahok aja. Minimal temenin dia dl di penjara. Hehe";"Ninja Palopo";"0"
"644";"@addiems maksud nya si AHOK ia . yg di penjara 2 tahun";"Saidi Akasah";"0"
"645";"@addiems Hussh... Mas addi orgnya SDH di penjara jgn di omongin trs.. Ngomongin ahok kan??";"roni pranata";"0"
"646";"Kapok..!! Bupati Klaten Sri Hartini Divonis 11 Tahun Penjara: https://t.co/aoLoQAPsQh melalui @YouTube";"AHOK DJAROT 2017";"0.5"
"647";"@katoncandy_ Partai balas dendam, ahok sudah di goreng2 mrk masuk penjara, giliran siapa lagi yg mau di goreng mrk";"Bagus KatonðŸ­";"0"
"648";"@MasioNgono @AbidinZnl Kalo begitu Pak Jokowi lebih hebat. Ahok di jeblosin ke Penjara.... Terima kasih Pak Jkw. Sy dukung Jokowi 100 period";"RX RUL";"1"
"649";"@katoncandy_ Partai balas dendam, ahok sudah di goreng2 mrk masuk penjara, giliran siapa lagi yg mau di goreng mrk";"Hendra pr";"0"
"650";"@GunRomli @muannas_alaidid @BurhanMuhtadi @novri75 Nasib kalian akan seperti ahok, membusuk di penjara";"irwan anca";"0"
"651";"Detik: ""Incar Pengawal Ahok, Pelaku Bom Panci Dibui 11 Tahun"" https://t.co/c9HYLAEBwN - Nur Solihin dijatuhi hukuman 11 tahun penjara. Solâ€";"Indonesia News";"0.5"
"652";"Si botak yg gagal move on krn tuhan ahok nya ga ada kabar di dlm penjara https://t.co/pJDlawS9me";"Hamba Allah";"0"
"653";"Si botak yg gagal move on krn tuhan ahok nya ga ada kabar di dlm penjara https://t.co/pJDlawS9me";"Superboy";"0"
"654";"@preketekfx @hudattamini @kompascom Ahok dipaksakan untuk masuk penjara.Ahok korban politik busuk di Indonesi.";"John Zeru";"0"
"655";"@bosedii @Metro_TV Move on broo...ahok dah di penjara";"Stanley-L";"0"
"656";"Orang2 sakit adalah orang yg kagak  merasa bersalah ngejeblosin AHOK ke penjara u/ alasan yg subyektif. Selebihnya luu berhadapan dgn Tuhan!";"MP";"1"
"657";"Ga boleh foto di penjara, dik. Kl ga yakin, ke Mako saja utk tabayyun. Banyak sekali koq yg sudah maupun yg masih antre ketemu Ahok. https:";"Nicholas DanielðŸ‡®ðŸ‡©";"1"
"658";"@fox_071 @tni_ad @Puspen_TNI karena yg tidak suka, membenci dan paling galak ma PKI yg ingin Ahok di penjara dan jalanin hukum menista agama";"Jempol Pribumi";"0"
"659";"@maspiyuuu Bandingkan dengan demo ""membebaskan"" ahok dari penjara cipinang, nggak ada yg luka satupun.";"Y O G A â™‰";"1"
"660";"Juga bisa bikin Ahok kalah dan masuk penjara https://t.co/4jE13TceoP";"cantrik#forNKRI";"0.5"
"661";"@jokowi Yang ingin menjatuhkan Jokowi dan yang membuat Ahok penjara adalah orang orang berotak korupsi, percayalah itu. Berani sumpah mati";"Giyono";"1"
"662";"@maspiyuuu Bandingkan dengan demo ""membebaskan"" ahok dari penjara cipinang, nggak ada yg luka satupun.";"HambaAllah";"1"
"663";"""Itu lah hebatnya Pak Ahok, di dalam penjara saja lawannya yang sirik dan dengki masih pada takut,"" https://t.co/QHrafy4G3W";"Ignatius Muljono";"1"
"664";"@Dandhy_Laksono kamu malah smearing nama besar LBH. diam ajalah dandhy. ahok itu udah di penjara. dia bukan tuhan yg bisa gerakin 7 juta uma";"Maria #BaniTaplak";"0.5"
"665";"@Dandhy_Laksono kamu malah smearing nama besar LBH. diam ajalah dandhy. ahok itu udah di penjara. dia bukan tuhan yg bisa gerakin 7 juta uma";"IG @skyhightrvl 9jt";"0"
"666";"@Dandhy_Laksono kamu malah smearing nama besar LBH. diam ajalah dandhy. ahok itu udah di penjara. dia bukan tuhan yg bisa gerakin 7 juta uma";"ya";"0"
"667";"@sayang69yukk Habib Rizieq VS Ahok 2:0 Gagal jd gubernur Penjara 2 tahun Kasihan...";"Donis Setia";"0"
"668";"@jokowi Yang ingin menjatuhkan Jokowi dan yang membuat Ahok penjara adalah orang orang berotak korupsi, percayalah itu Berani sumpah mati";"Josefotocopy";"1"
"669";"@maspiyuuu Bandingkan dengan demo ""membebaskan"" ahok dari penjara cipinang, nggak ada yg luka satupun.";"Bela Islam Selalu";"1"
"670";"@DianaMasayu @ronavioleta apa hubungannya sama Ahok ?? Jgn mancing isu baru, kalau mau bikin hoax ke penjara sana sama Saracen";"sonny chandra";"1"
"671";"darurat demokrasi it klo gedungny udh d kepung. wkt ahok d demo. d hadang. d penjara. &amp minoritas g blh jd pemimpin, masih blm darurat y";"Buzzer Santun ðŸ˜Š";"0"
"672";"@kompascom Mau tanya... Ahok di Penjara mana yah ???";"zhentinel";"0.5"
"673";"@GunRomli Guntur Romli di dengerin. Kemarin juga di dengerin Ahok malah kalah dan di penjara lagi..  Ckckck";"Abdillah";"0"
"674";"@GunRomli Guntur Romli di dengerin. Kemarin juga di dengerin Ahok malah kalah dan di penjara lagi..  Ckckck";"marshallramadhan";"0"
"675";"@GunRomli Guntur Romli di dengerin. Kemarin juga di dengerin Ahok malah kalah dan di penjara lagi..  Ckckck";"Indonesia Bangkit";"0"
"676";"@GunRomli Guntur Romli di dengerin. Kemarin juga di dengerin Ahok malah kalah dan di penjara lagi.. Ckckck";"Al Fatih";"0"
"677";"@BantiranPost pas ahok di penjara (tp beneran dipenjara g yaa?) g ada aksi di mlam hari?";"#RezimPencitraan";"0.5"
"678";"@digembok Wis lah pa tuo...AHOK dh di penjara ko msh sibuk cari salahnya mulu...kudu piye to?,,mumet siraku pa..pa";"yuni";"1"
"679";"@GunRomli Guntur Romli di dengerin. Kemarin juga di dengerin Ahok malah kalah dan di penjara lagi..  Ckckck";"Alisaktimuhammad";"0"
"680";"Jalan panjang menanti gebrakan Ahok dari dalam penjara: https://t.co/uvY4gBOijy via @YouTube";"ajivets";"1"
"681";"@manttabudjana @habiburokhman Gak bisa jawab kan lu bong.. ðŸ˜ðŸ˜ Ahok memang dirindukan Penjara.. Sumber Waras menanti..ðŸ˜";"Kuras Kolam 2019";"1"
"682";"Sebelum masuk penjara pak Ahok pernah fotoan sama Pak Jokowi. Wekawekwekwe https://t.co/xBTvNk5ZC9";"Kireina";"0.5"
"683";"Sebelum masuk penjara pak Ahok pernah fotoan sama Pak Jokowi. Wekawekwekwe https://t.co/xBTvNk5ZC9";"Bebek Funky";"0.5"
"684";"@white_titiek @kompascom O M G. Kakau tdk salah Ahok masih ada, hanya dlm penjara dan sdh mundur. Mudah2 an pengganrinya sama atau lbh baik ";"Ryan 081310297328";"1"
"685";"Bahagia itu sederhana #Salam2Tahun https://t.co/nB10JDV73t";"Kaitlin Carpenter";"0"
"686";"@yunartowijaya Dari ahok koar2 sampe masuk penjara masih aja nyinyir mas, itu berita kantor lbh gmn perkembangannya terkini";"Mouse_leon88";"0.5"
"687";"2019 bakal seru: 1. Nuest ber5 2. Pak ahok keluar dari penjara";"#4";"1"
"688";"@AgussBaskoro Anjing lg menggonghong ...... kacian ya .... si Babi Ahok dah di penjara ...  ..";"Salman Alfaridzi";"0"
"689";"""Itu lah hebatnya Pak Ahok, di dalam penjara saja lawannya yang sirik dan dengki masih pada takut,"" https://t.co/QHrafy4G3W";"Rahmat Soekarno";"1"
"690";"""Itu lah hebatnya Pak Ahok, di dalam penjara saja lawannya yang sirik dan dengki masih pada takut,"" https://t.co/QHrafy4G3W";"Siki Arista";"1"
"691";"Jadi kpk baru disebut berprestasi kalo masukin ahok ke penjara ya?  Pinter ente dah pokoknya... https://t.co/APo7o0Szjl";"Rj Cek";"0"
"692";"""Itu lah hebatnya Pak Ahok, di dalam penjara saja lawannya yang sirik dan dengki masih pada takut,"" https://t.co/QHrafy4G3W";"Riya Imzastini";"0.5"
"693";"#jokowi #ahok Gibran: Kemarin ada yg menyarankan anak saya dinamakan 'penjara tak buata jera' https://t.co/S2ZSQylIDq";"Meme Politik Indo";"0.5"
"694";"""Itu lah hebatnya Pak Ahok, di dalam penjara saja lawannya yang sirik dan dengki masih pada takut,"" https://t.co/QHrafy4G3W";"Fuad Akbar";"1"
"695";"""Itu lah hebatnya Pak Ahok, di dalam penjara saja lawannya yang sirik dan dengki masih pada takut,"" https://t.co/QHrafy4G3W";"Lidwina Wirawan";"1"
"696";"""Itu lah hebatnya Pak Ahok, di dalam penjara saja lawannya yang sirik dan dengki masih pada takut,"" https://t.co/QHrafy4G3W";"robbymaul";"1"
"697";"""Itu lah hebatnya Pak Ahok, di dalam penjara saja lawannya yang sirik dan dengki masih pada takut,"" https://t.co/QHrafy4G3W";"barry";"1"
"698";"""Itu lah hebatnya Pak Ahok, di dalam penjara saja lawannya yang sirik dan dengki masih pada takut,"" https://t.co/QHrafy4G3W";"Dimashafizdibni";"1"
"699";"Jadi kpk baru disebut berprestasi kalo masukin ahok ke penjara ya?  Pinter ente dah pokoknya... https://t.co/APo7o0Szjl";"Raka A. Pangestu, SH";"1"
"700";"Ahok didalam.penjara?Penjara mana.Bohong.  @kompascom @plato_id https://t.co/wBGqXpZDZp";"hersubenov";"0.5"
"701";"Yakin Ahok di penjara? https://t.co/U5uGKPERcF";"Rudi Belek";"0.5"
"702";"Partai-partai pendukung pemerintah seperti P3, P Golkar, P Nasdem, PKB, Alhamdulillah relatif cukup anteng tentang nobar G30S-PKI";"Indonesia Bangkit";"1"
"703";"Partai-partai pendukung pemerintah seperti P3, P Golkar, P Nasdem, PKB, Alhamdulillah relatif cukup anteng tentang nobar G30S-PKI";"Melfa Edison";"1"
"704";"Partai-partai pendukung pemerintah seperti P3, P Golkar, P Nasdem, PKB, Alhamdulillah relatif cukup anteng tentang nobar G30S-PKI";"Aku harus mati";"1"
"705";"Partai-partai pendukung pemerintah seperti P3, P Golkar, P Nasdem, PKB, Alhamdulillah relatif cukup anteng tentang nobar G30S-PKI";".";"1"
"706";"Partai-partai pendukung pemerintah seperti P3, P Golkar, P Nasdem, PKB, Alhamdulillah relatif cukup anteng tentang nobar G30S-PKI";"Pamela Landy";"1"
"707";"@AHMADDHANIPRAST Knp era Soeharto partai Islam yg BLH cuman P3 yg lain ngk BLH hayoo om jwb om????";"Jamal Darmawan";"0"
"708";"DULU Keluarga Emak pendukung fanatik P3....  Tak Nyangka Partai Ini Akhirnya Kini Jadi Pendukung PKI.!  Jijik jadinya!  https://t.co/uoKBzjBNJu";"eMak Cyber Berdaster";"0"
"709";"@detikcom P3 mya dah berubah jadi P4...PARTAI PENJILAT PANTAT PENGUASA...ðŸ˜œ";"Elzafran";"0"
"710";"Menurut @KPK , PPP berpotensi jadi Partai Berintegritas #PPP #BergerakBersamaRakyat https://t.co/TeQwyxDPqk";"Muh Basir Ppp";"1"
"711";"Menurut @KPK , PPP berpotensi jadi Partai Berintegritas #PPP #BergerakBersamaRakyat https://t.co/TeQwyxDPqk";"Nur Asad Hijaz";"1"
"712";"PPP adalah partai besar, zaman dulu, sudah waktunya kembali ke masa kejayaan. @ppplamtim @pppkaltara @laskarPPP #PartaiPersatuanPembangunan ";"Muh Basir Ppp";"1"
"713";"@eliya_mkom Bila hrs jawab mungkin P3. Ini kan partai basis Masyumi. Kalo bisa mbuat lbh baik cari kader yg militan. Jgn yg cuma terima bere";"Eliya";"1"
"714";"@eliya_mkom Bila hrs jawab mungkin P3. Ini kan partai basis Masyumi. Kalo bisa mbuat lbh baik cari kader yg militan. Jgn yg cuma terima bere";"SaveJabar";"1"
"715";"Sebagai Partai Islam Tertua PPP berhasil mengintegerasikan nilai-nilai Islam ke hukum positif negara #BergerakBersamaRakyat #PPP https://t.c";"Nurul Ainy";"1"
"716";"37. Dukungan logistik para cukong RI akan dialihkan kepada partai dan cawapres yg mampu balaskan dendam cukong kepada PDIP melalui KPK";"Gareng...";"0"
"717";"33. Kemarin ada pertemuan rahasia dua ketum partai dan tokoh leader cukong RI. Salah satu agendanya, mendukung KPK membenam PDIP dan Golkar";"Gareng...";"0"
"718";"37. Dukungan logistik para cukong RI akan dialihkan kepada partai dan cawapres yg mampu balaskan dendam cukong kepada PDIP melalui KPK";"AntiHoax";"0"
"719";"33. Kemarin ada pertemuan rahasia dua ketum partai dan tokoh leader cukong RI. Salah satu agendanya, mendukung KPK membenam PDIP dan Golkar";"AntiHoax";"0"
"720";"29. Pertahanan terakhir PDIP hanyalah pansus hak angket DPR. Tapi jgn salah, partai lain nanti pasti membelot, tdk memihak PDIP-Golkar";"AntiHoax";"0.5"
"721";"29. Pertahanan terakhir PDIP hanyalah pansus hak angket DPR. Tapi jgn salah, partai lain nanti pasti membelot, tdk memihak PDIP-Golkar";"Gareng...";"0.5"
"722";"37. Dukungan logistik para cukong RI akan dialihkan kepada partai dan cawapres yg mampu balaskan dendam cukong kepada PDIP melalui KPK";"raudah baderain";"0"
"723";"37. Dukungan logistik para cukong RI akan dialihkan kepada partai dan cawapres yg mampu balaskan dendam cukong kepada PDIP melalui KPK";"The three Muskentir";"0"
"724";"33. Kemarin ada pertemuan rahasia dua ketum partai dan tokoh leader cukong RI. Salah satu agendanya, mendukung KPK membenam PDIP dan Golkar";"The three Muskentir";"0"
"725";"29. Pertahanan terakhir PDIP hanyalah pansus hak angket DPR. Tapi jgn salah, partai lain nanti pasti membelot, tdk memihak PDIP-Golkar";"The three Muskentir";"0.5"
"726";"33. Kemarin ada pertemuan rahasia dua ketum partai dan tokoh leader cukong RI. Salah satu agendanya, mendukung KPK membenam PDIP dan Golkar";"PRIBUMI";"0"
"727";"37. Dukungan logistik para cukong RI akan dialihkan kepada partai dan cawapres yg mampu balaskan dendam cukong kepada PDIP melalui KPK";"a. N. i. E. k";"0"
"728";"33. Kemarin ada pertemuan rahasia dua ketum partai dan tokoh leader cukong RI. Salah satu agendanya, mendukung KPK membenam PDIP dan Golkar";"a. N. i. E. k";"0"
"729";"@roninkhalid PDIP dan PDIP lagi yang gerah.....presiden joko itu petugas partai PDIP  ...jangan lupa ya";"bee";"0.5"
"730";"37. Dukungan logistik para cukong RI akan dialihkan kepada partai dan cawapres yg mampu balaskan dendam cukong kepada PDIP melalui KPK";"Ronin Samurai";"0"
"731";"29. Pertahanan terakhir PDIP hanyalah pansus hak angket DPR. Tapi jgn salah, partai lain nanti pasti membelot, tdk memihak PDIP-Golkar";"a. N. i. E. k";"0.5"
"732";"29. Pertahanan terakhir PDIP hanyalah pansus hak angket DPR. Tapi jgn salah, partai lain nanti pasti membelot, tdk memihak PDIP-Golkar";"Ronin Samurai";"0.5"
"733";"Jangan jangan para kader partai PDIP _______ kok pada panas. https://t.co/04F8vP5xmc";"Sainal Amiruddin";"0.5"
"734";"Sekarang yang berkuasa bukan PKI. Yang berkuasa PDIP. Bukan partai komunis. Tapi merasakan sendiri kan, umat Islam dipecah belah.";"rini hariyani";"0"
"735";"@LBH_Jakarta @tni_ad @Puspen_TNI @DivHumasPolri @ronavioleta @gm_gm @komnasham @IndosiarID @Gemacan70 @fadlannuuwaar @CNNIndonesia @republik";"Kiwil Ganteng";"0.5"
"736";"@caffeinefreak73 @FeryMokoginta Maaf....sejak PDIP dipegang bu Mega, sy tdk simpatik sm partai ini.";"Pilih yg Terbaik";"0"
"737";"@maspiyuuu Kaga ngefek,,, PDIP sekalian ngumpul jg insyaallah tumbang Partai pendukung penista Alqur'an";"OMAH DALEM AN SANTY";"0"
"738";"Partai dan kader partai yg paling sewot thdp pemutaran Film G30S PKI adalah PDIP. Apa hubungan PDIP dg PKI? #SeriusNanya https://t.co/kGpWSb";"Uy@n";"0"
"739";"Tanpa jelas, tegas dan konsisten dukung Jokowi, PDIP akan kembali jadi partai medioker. Percayalah @pramonoanung . #Politic_ID";"Hadi Budi";"0"
"740";"Partai dan kader partai yg paling sewot thdp pemutaran Film G30S PKI adalah PDIP. Apa hubungan PDIP dg PKI? #SeriusNanya https://t.co/kGpWSb";"Roy_Jogja";"0"
"741";"Partai dan kader partai yg paling sewot thdp pemutaran Film G30S PKI adalah PDIP. Apa hubungan PDIP dg PKI? #SeriusNanya https://t.co/kGpWSb";"Batam SATU";"0"
"742";"Partai dan kader partai yg paling sewot thdp pemutaran Film G30S PKI adalah PDIP. Apa hubungan PDIP dg PKI? #SeriusNanya https://t.co/kGpWSb";"ryukenfile";"0"
"743";"Partai dan kader partai yg paling sewot thdp pemutaran Film G30S PKI adalah PDIP. Apa hubungan PDIP dg PKI? #SeriusNanya https://t.co/kGpWSb";"MuakLiatPdusta";"0"
"744";"Partai dan kader partai yg paling sewot thdp pemutaran Film G30S PKI adalah PDIP. Apa hubungan PDIP dg PKI? #SeriusNanya https://t.co/kGpWSb";"~J~";"0"
"745";"Partai dan kader partai yg paling sewot thdp pemutaran Film G30S PKI adalah PDIP. Apa hubungan PDIP dg PKI? #SeriusNanya https://t.co/kGpWSb";"#JR #CM pinggir kali";"0"
"746";"@wartapolitik Pdip( Partai Dajjal Indonesia Perjuangan)";"lamborjhono";"0"
"747";"Panglima TNI Tanggapi Tudingan PDIP Soal Berpolitik Lewat Nobar G30S/PKI. Hanya 1 Partai &amp Org Itu2 Jg yg Kepanasan https://t.co/NjeE7H";"MedSoS SMA & Kampus";"0.5"
"748";"@PDIP_Online Catatan buruk partai... https://t.co/9iNzts1Grc";"A A";"0.5"
"749";"Panglima TNI Tanggapi Tudingan PDIP Soal Berpolitik Lewat Nobar G30S/PKI. Hanya 1 Partai &amp Org Itu2 Jg yg Kepanasan https://t.co/NjeE7H";"dharmasena";"0.5"
"750";"PKB Ingin Jadi Partai Pengusung di Pilkada KBB 2018 https://t.co/ttOJrrDXlG";"PDIP Online";"0.5"
"751";"@LBH_Jakarta @tni_ad @Puspen_TNI @DivHumasPolri @ronavioleta @gm_gm @komnasham @IndosiarID @Gemacan70 @fadlannuuwaar @CNNIndonesia @republik";"#UsirDubesMyanmar";"0.5"
"752";"Jumawa...!! Emang PDIP punya dagangan ""siapa"" unt menang pemilu kalau bukan gegara Jokowi.? 2019 Waspadai PSI..!! Partai muda bertalenta.! h";"Palapa";"0"
"753";"@ustadtengkuzul Dari PDIP tu mah ,, partai munafik";"Harisz";"0"
"754";"Jumawa...!! Emang PDIP punya dagangan ""siapa"" unt menang pemilu kalau bukan gegara Jokowi.? 2019 Waspadai PSI..!! Partai muda bertalenta.! h";"IrBar";"0"
"755";"Masih 2 tahun. Mudah2an PDIP mampu ubah citranya jadi partai yg tegas &amp konsisten dukung Presiden Jokowi, agar jangan #Politic_ID";"Hadi Budi";"1"
"756";"Masih 2 tahun. Mudah2an PDIP mampu ubah citranya jadi partai yg tegas &amp konsisten dukung Presiden Jokowi, agar jangan ditinggal pemilih ";"Anuar Azizan";"1"
"757";"Masih 2 tahun. Mudah2an PDIP mampu ubah citranya jadi partai yg tegas &amp konsisten dukung Presiden Jokowi, agar jangan #Politic_ID";"Mazeeda bin Ruwaida";"1"
"758";"Masih 2 tahun. Mudah2an PDIP mampu ubah citranya jadi partai yg tegas &amp konsisten dukung Presiden Jokowi, agar jangan #Politic_ID";"Jeramel Simanjuntak";"1"
"759";"Tanpa jelas, tegas dan konsisten dukung Jokowi, PDIP akan kembali jadi partai medioker. Percayalah @pramonoanung . #Politic_ID";"Heni Sawinah";"0"
"760";"@maspiyuuu Kaga ngefek,,, PDIP sekalian ngumpul jg insyaallah tumbang Partai pendukung penista Alqur'an";"Agunk Darmawan";"0"
"761";"Masih 2 tahun. Mudah2an PDIP mampu ubah citranya jadi partai yg tegas &amp konsisten dukung Presiden Jokowi, agar jangan #Politic_ID";"Estu Damayanti";"1"
"762";"@FeryMokoginta PDIP apaan sich.. ? Partai ya ?";"Change or Die";"0.5"
"763";"Condong mata pd yg indah, condong selera pd yg enak, condong pilihan pd yg menang, Colek @ridwankamil @NasDem https://t.co/tcqB44CZzk";"Gemuruh NasDem";"1"
"764";"@femimoza @ajunsii @4m0k4 @BertaDwita @Meylaniej @Gun4w4nAhokers @cookiegig88 @GarisWaras @kaysae76 @AmbarwatiRexy @Lucky_HS @BosErvan @tiny";"Imam daratan";"0.5"
"765";"Mukhtamar Ulama 1957 di Palembang.. termasuk organisasi / partai yg berhaluan komunis mereka yg membela komunis adalah Sesat ! PDIP sesat ??";"Aku harus mati";"0"
"766";"Mukhtamar Ulama 1957 di Palembang.. termasuk organisasi / partai yg berhaluan komunis mereka yg membela komunis adalah Sesat ! PDIP sesat ??";"SiAnak kampung";"0"
"767";"Langkah PKB Nunggu Rekom PDIP: CIREBON â€“ Partai Kebangkitan Bangsa (PKB) Kabupaten Cirebonâ€¦ https://t.co/yjmDZcJNm7";"Rakyat Cirebon";"0.5"
"768";"@masbudi111 Baru wacana Nasdem. Perlu juga diingat unt pemilu sekruisial pilpres, Partai besar PDIP tidak mengikuti calon nasdem, tp Nasdem ";"@masbudi11";"0.5"
"769";"@masbudi111 Baru wacana Nasdem. Perlu juga diingat unt pemilu sekruisial pilpres, Partai besar PDIP tidak mengikuti calon nasdem, tp Nasdem ";"RAJA TUO";"0.5"
"770";"@maspiyuuu Mantap... Muslim Vote Muslim.... Jangan pilih kandidat yang diusung Partai Pendukung Penista Agama (PDIP, GOLKAR, NASDEM, HANURA,";"Mas Karyo";"0"
"771";"Condong mata pd yg indah, condong selera pd yg enak, condong pilihan pd yg menang, Colek @ridwankamil @NasDem https://t.co/tcqB44CZzk";"teuku BANTA";"1"
"772";"@Metro_TV Sdh selayaknya dicopot.kalo ngak pdip.jadi partai sakit,kalo gaya bicara tak secantik politisi yg bermoral";"Richard Noya";"0"
"773";"@RustamIbrahim Ini partai rada ngebetein emg, Ntar lama2 bisa PDIP NO, JKW YES lg neh";"GarasiPrediksi";"0"
"774";"Masih 2 tahun. Mudah2an PDIP mampu ubah citranya jadi partai yg tegas &amp konsisten dukung Presiden Jokowi, agar jangan ditinggal pemilih ";"Pratiwi Mahanani";"1"
"775";"Jangan Lupa Coblos PDIP (Partai Dellation Ingin Della) &gt_&lt @Della_JKT48";"Hafizh";"0"
"776";"Condong mata pd yg indah, condong selera pd yg enak, condong pilihan pd yg menang, Colek @ridwankamil @NasDem https://t.co/tcqB44CZzk";"Rudi Afandy";"1"
"777";"nanti bapa di dukung partai lain  misal PDIP https://t.co/N1WkSEsVOq";"Zulham Effendi";"0.5"
"778";"@parlianmd @PDI_Perjuangan PDIP partai yg cekik wong cilik";"Suhartoyo";"0"
"779";"nanti bapa di dukung partai lain  misal PDIP https://t.co/N1WkSEsVOq";"#RAPyat";"0.5"
"780";"Kunci PKI di pegang oleh partai PDIP. pintunya akan di buka oleh jokowi dan di umum oleh pak TNI..";"Orang Tamfan";"1"
"781";"Betul! Mudah2an PDIP belajar dari sejarah, ketika suara partai itu terjun dari 34% thn 1999 jadi 18% thn 2004 @pramonoanung @budimandjatmiko";"Lirik Soe";"1"
"782";"@AnggaPutraF Mesin partai ga jalan kalo DM ga diakomodasi. Di Jakarta aja migrasi gerbongnya Bang Boy Sadikin lumayan crippling mesin PDIP k";"Iqbal Farabi";"0.5"
"783";"Tanpa jelas, tegas dan konsisten dukung Jokowi, PDIP akan kembali jadi partai medioker. Percayalah @pramonoanung @budimandjatmiko";"Djuwono #HOKI";"0"
"784";"@ogie_hernoko @RustamIbrahim @pramonoanung @budimandjatmiko Saya pribadi akan cabut dukungan suara utk pdip jk partai ini terus menerus memb";"Lirik Soe";"0"
"785";"Tanpa jelas, tegas dan konsisten dukung Jokowi, PDIP akan kembali jadi partai medioker. Percayalah @pramonoanung @budimandjatmiko";"Lirik Soe";"0"
"786";"Betul! Mudah2an PDIP belajar dari sejarah, ketika suara partai itu terjun dari 34% thn 1999 jadi 18% thn 2004 @pramonoanung @budimandjatmiko";"Ekky Al Eskhandar âœŒ";"1"
"787";"Tanpa jelas, tegas dan konsisten dukung Jokowi, PDIP akan kembali jadi partai medioker. Percayalah @pramonoanung @budimandjatmiko";"yeni siswanti";"0"
"788";"Framing PDIP anti @KPK_RI dan pro PKI bisa membuat PDIP menjadi partai kelas bawah. Sebaiknya @jokowi ancang2 @pramonoanung @RustamIbrahim";"Andi F Unru";"0"
"789";"PDIP partai pemecah belah umat Islam | @budimandjatmiko adalah otaknya | *beritavalid";"Revolusi Indonesia";"0"
"790";"Betul! Mudah2an PDIP belajar dari sejarah, ketika suara partai itu terjun dari 34% thn 1999 jadi 18% thn 2004 @pramonoanung @budimandjatmiko";"Rustam Ibrahim";"1"
"791";"Tanpa jelas, tegas dan konsisten dukung Jokowi, PDIP akan kembali jadi partai medioker. Percayalah @pramonoanung @budimandjatmiko";"tonim";"0"
"792";"Pesan yang sampai kepada rakyat membuat bingung, PDIP ini partai pendukung Presiden @jokowi atau bukan?";"JokowitakutFPI";"0"
"793";"Pesan yang sampai kepada rakyat membuat bingung, PDIP ini partai pendukung Presiden @jokowi atau bukan?";"tonim";"0"
"794";"Tanpa jelas, tegas dan konsisten dukung Jokowi, PDIP akan kembali jadi partai medioker. Percayalah @pramonoanung @budimandjatmiko";"Rustam Ibrahim";"0"
"795";"@wartapolitik memang partai 1 ini sarang PKI @PDIP_Online";"putar G 30S PKI";"0"
"796";"@wartapolitik PDIP itu partai komunis model baru";"putar G 30S PKI";"0"
"797";"@wartapolitik Pdip( Partai Dajjal Indonesia Perjuangan)";"putar G 30S PKI";"0"
"798";"@04Nakula @Three3doom @nickpertom @andiarief__ Maksudnya karena PDIP partai yg lebih tua jadi wajar kalo banyak yg ahli korupsi??? Gagal kon";"AKHIR TAHUN";"0"
"799";"PDIP partai pemecah belah umat Islam | @budimandjatmiko adalah otaknya | *beritavalid";"INLANDERðŸ‡²ðŸ‡´ðŸ‡¸ðŸ‡±ðŸ‡ªðŸ‡²";"0"
"800";"Masih 2 tahun. Mudah2an PDIP mampu ubah citranya jadi partai yg tegas &amp konsisten dukung Presiden Jokowi, agar jangan ditinggal pemilih ";"Mjiyut";"1"
"801";"Pesan yang sampai kepada rakyat membuat bingung, PDIP ini partai pendukung Presiden @jokowi atau bukan?";"SG";"0"
"802";"@RustamIbrahim Jangan gitu pak PDIP itu partai yg punya basis massa. Gak kampanye gak ngapa-ngapain aja saya berani bilang bisa dapat minima";"F474RW";"1"
